M,N,K,BR_STRIDE,LDA,LDB,LDC,TRANS_A,TRANS_B,TIME_S,GFLOPS
35,61,128,16,35,128,35,0,0,1.00978,65.2812
36,61,1,16,36,1,36,0,0,0.743849,85.5558
36,61,16,16,36,16,36,0,0,1.00276,100.373
36,61,32,16,36,32,36,0,0,0.92583,99.1021
36,61,64,16,36,64,36,0,0,1.00696,72.5554
36,61,128,16,36,128,36,0,0,1.00275,69.5816
37,61,1,16,37,1,37,0,0,0.966233,78.0006
37,61,16,16,37,16,37,0,0,0.923302,99.2651
37,61,32,16,37,32,37,0,0,0.948515,99.0826
37,61,64,16,37,64,37,0,0,1.01481,72.5089
37,61,128,16,37,128,37,0,0,1.01413,68.1414
38,61,1,16,38,1,38,0,0,0.993712,88.2437
38,61,16,16,38,16,38,0,0,1.00855,102.623
38,61,32,16,38,32,38,0,0,0.930012,101.715
38,61,64,16,38,64,38,0,0,1.01905,73.9821
38,61,128,16,38,128,38,0,0,1.00455,69.9319
39,61,1,16,39,1,39,0,0,0.982247,80.1737
39,61,16,16,39,16,39,0,0,1.01898,99.6462
39,61,32,16,39,32,39,0,0,1.01088,99.0165
39,61,64,16,39,64,39,0,0,0.975598,73.0231
39,61,128,16,39,128,39,0,0,0.997713,70.086
40,61,1,16,40,1,40,0,0,0.944472,97.2594
40,61,16,16,40,16,40,0,0,1.00329,109.386
40,61,32,16,40,32,40,0,0,0.899806,107.486
40,61,64,16,40,64,40,0,0,0.974663,80.9608
40,61,128,16,40,128,40,0,0,1.00271,77.027
41,61,1,16,41,1,41,0,0,0.967173,87.8712
41,61,16,16,41,16,41,0,0,0.923623,107.471
41,61,32,16,41,32,41,0,0,1.01888,106.055
41,61,64,16,41,64,41,0,0,1.0345,75.9323
41,61,128,16,41,128,41,0,0,1.0214,73.0043
42,61,1,16,42,1,42,0,0,0.809861,96.0274
42,61,16,16,42,16,42,0,0,0.993284,110.781
42,61,32,16,42,32,42,0,0,0.991995,108.405
42,61,64,16,42,64,42,0,0,1.00712,78.4919
42,61,128,16,42,128,42,0,0,0.989792,75.0528
43,61,1,16,43,1,43,0,0,1.00032,88.3254
43,61,16,16,43,16,43,0,0,1.00118,109.576
43,61,32,16,43,32,43,0,0,1.0112,107.483
43,61,64,16,43,64,43,0,0,1.00251,77.8904
43,61,128,16,43,128,43,0,0,0.991384,74.8091
44,61,1,16,44,1,44,0,0,0.977141,100.454
44,61,16,16,44,16,44,0,0,0.950274,117.094
44,61,32,16,44,32,44,0,0,1.02891,114.252
44,61,64,16,44,64,44,0,0,1.01655,81.1102
44,61,128,16,44,128,44,0,0,0.988199,78.2084
45,61,1,16,45,1,45,0,0,0.965349,96.6365
45,61,16,16,45,16,45,0,0,1.04072,109.828
45,61,32,16,45,32,45,0,0,1.00002,108.577
45,61,64,16,45,64,45,0,0,1.01751,78.2174
45,61,128,16,45,128,45,0,0,1.01642,76.9133
46,61,1,16,46,1,46,0,0,1.00021,99.7479
46,61,16,16,46,16,46,0,0,1.00358,113.089
46,61,32,16,46,32,46,0,0,1.01276,110.572
46,61,64,16,46,64,46,0,0,1.03539,80.7563
46,61,128,16,46,128,46,0,0,1.00637,78.3685
47,61,1,16,47,1,47,0,0,1.01145,93.8301
47,61,16,16,47,16,47,0,0,0.972911,111.657
47,61,32,16,47,32,47,0,0,0.99825,109.377
47,61,64,16,47,64,47,0,0,1.00625,80.4722
47,61,128,16,47,128,47,0,0,1.00541,78.2327
48,61,1,16,48,1,48,0,0,0.916226,101.835
48,61,16,16,48,16,48,0,0,1.00364,118.94
48,61,32,16,48,32,48,0,0,0.991314,116.926
48,61,64,16,48,64,48,0,0,1.00856,83.4593
48,61,128,16,48,128,48,0,0,0.984666,82.3358
49,61,1,16,49,1,49,0,0,0.971604,79.821
49,61,16,16,49,16,49,0,0,1.04498,98.0672
49,61,32,16,49,32,49,0,0,1.01098,96.171
49,61,64,16,49,64,49,0,0,1.01143,67.7311
49,61,128,16,49,128,49,0,0,1.01383,65.0895
50,61,1,16,50,1,50,0,0,0.985868,87.3469
50,61,16,16,50,16,50,0,0,0.935347,100.954
50,61,32,16,50,32,50,0,0,1.03259,97.7653
50,61,64,16,50,64,50,0,0,1.00943,68.1305
50,61,128,16,50,128,50,0,0,1.00889,65.802
51,61,1,16,51,1,51,0,0,1.00218,81.0903
51,61,16,16,51,16,51,0,0,1.02278,100.879
51,61,32,16,51,32,51,0,0,0.95071,98.3468
51,61,64,16,51,64,51,0,0,1.00954,67.0744
51,61,128,16,51,128,51,0,0,0.988457,65.0374
52,61,1,16,52,1,52,0,0,0.962768,88.4771
52,61,16,16,52,16,52,0,0,1.02661,105.258
52,61,32,16,52,32,52,0,0,1.03116,102.034
52,61,64,16,52,64,52,0,0,1.01742,71.6975
52,61,128,16,52,128,52,0,0,1.0094,69.442
53,61,1,16,53,1,53,0,0,0.936745,82.5734
53,61,16,16,53,16,53,0,0,0.925146,103.924
53,61,32,16,53,32,53,0,0,0.986176,100.999
53,61,64,16,53,64,53,0,0,1.00051,70.5527
53,61,128,16,53,128,53,0,0,1.0171,67.3771
54,61,1,16,54,1,54,0,0,1.02011,87.6269
54,61,16,16,54,16,54,0,0,0.986128,106.585
54,61,32,16,54,32,54,0,0,1.03128,102.064
54,61,64,16,54,64,54,0,0,1.02933,73.1417
54,61,128,16,54,128,54,0,0,1.00252,70.091
55,61,1,16,55,1,55,0,0,0.987907,83.3263
55,61,16,16,55,16,55,0,0,1.03103,104.101
55,61,32,16,55,32,55,0,0,0.966016,99.7316
55,61,64,16,55,64,55,0,0,0.997946,71.3236
55,61,128,16,55,128,55,0,0,1.01489,68.2709
56,61,1,16,56,1,56,0,0,0.999778,99.0186
56,61,16,16,56,16,56,0,0,0.940447,111.583
56,61,32,16,56,32,56,0,0,1.00038,107.271
56,61,64,16,56,64,56,0,0,1.01937,80.318
56,61,128,16,56,128,56,0,0,0.995052,76.9868
57,61,1,16,57,1,57,0,0,0.997812,89.2064
57,61,16,16,57,16,57,0,0,1.01064,109.862
57,61,32,16,57,32,57,0,0,0.987875,104.603
57,61,64,16,57,64,57,0,0,1.00138,72.9952
57,61,128,16,57,128,57,0,0,1.00717,71.8898
58,61,1,16,58,1,58,0,0,1.01326,93.1119
58,61,16,16,58,16,58,0,0,1.00356,112.432
58,61,32,16,58,32,58,0,0,1.01488,106.851
58,61,64,16,58,64,58,0,0,1.01598,76.3752
58,61,128,16,58,128,58,0,0,1.00565,73.5642
59,61,1,16,59,1,59,0,0,1.01982,89.449
59,61,16,16,59,16,59,0,0,1.02396,110.827
59,61,32,16,59,32,59,0,0,1.00261,104.41
59,61,64,16,59,64,59,0,0,0.992268,74.8018
59,61,128,16,59,128,59,0,0,0.991786,71.7614
60,61,1,16,60,1,60,0,0,1.08182,100.327
60,61,16,16,60,16,60,0,0,1.0045,117.358
60,61,32,16,60,32,60,0,0,1.0048,111.465
60,61,64,16,60,64,60,0,0,0.997346,82.5667
60,61,128,16,60,128,60,0,0,1.01175,80.1022
61,61,1,16,61,1,61,0,0,0.967195,96.2403
61,61,16,16,61,16,61,0,0,1.00368,111.682
61,61,32,16,61,32,61,0,0,0.999025,105.32
61,61,64,16,61,64,61,0,0,1.02416,75.4797
61,61,128,16,61,128,61,0,0,0.9954,73.3122
62,61,1,16,62,1,62,0,0,1.0069,96.4724
62,61,16,16,62,16,62,0,0,1.00324,113.703
62,61,32,16,62,32,62,0,0,0.983444,108.456
62,61,64,16,62,64,62,0,0,1.0078,77.0709
62,61,128,16,62,128,62,0,0,1.01215,73.3573
63,61,1,16,63,1,63,0,0,1.10559,93.3385
63,61,16,16,63,16,63,0,0,0.995552,112.535
63,61,32,16,63,32,63,0,0,0.993243,100.781
63,61,64,16,63,64,63,0,0,0.986819,70.7036
63,61,128,16,63,128,63,0,0,1.01931,69.5233
64,61,1,16,64,1,64,0,0,1.00965,102.395
64,61,16,16,64,16,64,0,0,0.894071,118.918
64,61,32,16,64,32,64,0,0,1.01365,109.943
64,61,64,16,64,64,64,0,0,0.996101,82.2334
64,61,128,16,64,128,64,0,0,1.00956,80.5113
1,62,1,16,1,1,1,0,0,1.02951,14.0156
1,62,16,16,1,16,1,0,0,0.999971,16.7812
1,62,32,16,1,32,1,0,0,0.976615,14.7464
1,62,64,16,1,64,1,0,0,1.01429,8.14653
1,62,128,16,1,128,1,0,0,0.979621,7.7615
2,62,1,16,2,1,2,0,0,0.810112,25.5508
2,62,16,16,2,16,2,0,0,1.00094,33.3833
2,62,32,16,2,32,2,0,0,0.879769,29.2305
2,62,64,16,2,64,2,0,0,0.953915,16.2246
2,62,128,16,2,128,2,0,0,0.946684,15.3468
3,62,1,16,3,1,3,0,0,0.759069,32.4418
3,62,16,16,3,16,3,0,0,1.00213,47.1211
3,62,32,16,3,32,3,0,0,1.0485,40.9353
3,62,64,16,3,64,3,0,0,1.01123,23.9234
3,62,128,16,3,128,3,0,0,0.982402,22.343
4,62,1,16,4,1,4,0,0,0.774877,55.8736
4,62,16,16,4,16,4,0,0,0.997809,66.9761
4,62,32,16,4,32,4,0,0,0.975591,56.2823
4,62,64,16,4,64,4,0,0,0.985797,32.0674
4,62,128,16,4,128,4,0,0,1.01575,29.8966
5,62,1,16,5,1,5,0,0,0.775034,48.7598
5,62,16,16,5,16,5,0,0,1.00763,72.0085
5,62,32,16,5,32,5,0,0,1.00314,63.2891
5,62,64,16,5,64,5,0,0,1.02003,39.1554
5,62,128,16,5,128,5,0,0,0.991085,36.4227
6,62,1,16,6,1,6,0,0,0.778718,54.7713
6,62,16,16,6,16,6,0,0,1.00907,85.4697
6,62,32,16,6,32,6,0,0,0.995663,74.4086
6,62,64,16,6,64,6,0,0,1.01354,46.8205
6,62,128,16,6,128,6,0,0,0.94203,43.1171
7,62,1,16,7,1,7,0,0,0.787206,54.2835
7,62,16,16,7,16,7,0,0,1.0142,87.2021
7,62,32,16,7,32,7,0,0,1.01009,81.35
7,62,64,16,7,64,7,0,0,0.956807,53.0444
7,62,128,16,7,128,7,0,0,0.99502,48.5909
8,62,1,16,8,1,8,0,0,0.703762,90.2122
8,62,16,16,8,16,8,0,0,1.00289,116.423
8,62,32,16,8,32,8,0,0,0.997687,96.8126
8,62,64,16,8,64,8,0,0,0.938911,61.2972
8,62,128,16,8,128,8,0,0,1.02454,55.5305
9,62,1,16,9,1,9,0,0,0.841414,68.8113
9,62,16,16,9,16,9,0,0,1.00687,87.9836
9,62,32,16,9,32,9,0,0,1.03358,87.1729
9,62,64,16,9,64,9,0,0,1.04454,64.9276
9,62,128,16,9,128,9,0,0,1.01351,60.7906
10,62,1,16,10,1,10,0,0,0.899537,73.5193
10,62,16,16,10,16,10,0,0,1.10779,99.0947
10,62,32,16,10,32,10,0,0,1.01482,97.7517
10,62,64,16,10,64,10,0,0,1.01358,71.4994
10,62,128,16,10,128,10,0,0,1.03899,66.485
11,62,1,16,11,1,11,0,0,0.95322,70.4463
11,62,16,16,11,16,11,0,0,1.0444,99.6779
11,62,32,16,11,32,11,0,0,0.949736,99.7054
11,62,64,16,11,64,11,0,0,1.05929,78.9948
11,62,128,16,11,128,11,0,0,1.0311,73.9699
12,62,1,16,12,1,12,0,0,0.811418,106.695
12,62,16,16,12,16,12,0,0,1.00675,120.118
12,62,32,16,12,32,12,0,0,1.08803,117.519
12,62,64,16,12,64,12,0,0,0.994766,84.5469
12,62,128,16,12,128,12,0,0,1.03129,79.4234
13,62,1,16,13,1,13,0,0,0.984912,77.5914
13,62,16,16,13,16,13,0,0,1.00308,97.1824
13,62,32,16,13,32,13,0,0,0.93572,96.6603
13,62,64,16,13,64,13,0,0,1.03291,91.8222
13,62,128,16,13,128,13,0,0,1.009,83.4047
14,62,1,16,14,1,14,0,0,1.0074,87.0602
14,62,16,16,14,16,14,0,0,1.00216,104.243
14,62,32,16,14,32,14,0,0,0.993604,103.816
14,62,64,16,14,64,14,0,0,1.02444,98.0124
14,62,128,16,14,128,14,0,0,1.00157,88.7971
15,62,1,16,15,1,15,0,0,0.923892,80.5289
15,62,16,16,15,16,15,0,0,0.959922,101.925
15,62,32,16,15,32,15,0,0,1.03248,101.87
15,62,64,16,15,64,15,0,0,0.996761,98.3045
15,62,128,16,15,128,15,0,0,0.994741,88.5553
16,62,1,16,16,1,16,0,0,0.921855,103.284
16,62,16,16,16,16,16,0,0,1.0001,120.199
16,62,32,16,16,32,16,0,0,1.00468,119.066
16,62,64,16,16,64,16,0,0,1.00341,110.211
16,62,128,16,16,128,16,0,0,1.00368,98.6785
17,62,1,16,17,1,17,0,0,0.832153,59.3166
17,62,16,16,17,16,17,0,0,0.898242,76.4916
17,62,32,16,17,32,17,0,0,1.03469,75.7937
17,62,64,16,17,64,17,0,0,1.00701,64.0736
17,62,128,16,17,128,17,0,0,0.988727,55.9511
18,62,1,16,18,1,18,0,0,0.981344,72.7818
18,62,16,16,18,16,18,0,0,0.995798,81.5345
18,62,32,16,18,32,18,0,0,0.998196,80.6695
18,62,64,16,18,64,18,0,0,1.04263,67.1729
18,62,128,16,18,128,18,0,0,0.994373,58.5337
19,62,1,16,19,1,19,0,0,0.955436,59.5535
19,62,16,16,19,16,19,0,0,0.997068,83.0529
19,62,32,16,19,32,19,0,0,1.00986,83.1903
19,62,64,16,19,64,19,0,0,0.950503,68.9394
19,62,128,16,19,128,19,0,0,1.00078,60.3582
20,62,1,16,20,1,20,0,0,0.791869,80.1749
20,62,16,16,20,16,20,0,0,0.997664,90.856
20,62,32,16,20,32,20,0,0,1.0069,89.6478
20,62,64,16,20,64,20,0,0,0.976061,72.0778
20,62,128,16,20,128,20,0,0,1.1187,64.4062
21,62,1,16,21,1,21,0,0,0.936873,68.4175
21,62,16,16,21,16,21,0,0,1.06783,90.53
21,62,32,16,21,32,21,0,0,1.00724,89.9168
21,62,64,16,21,64,21,0,0,0.984911,76.1631
21,62,128,16,21,128,21,0,0,1.00847,65.8431
22,62,1,16,22,1,22,0,0,0.967425,85.2725
22,62,16,16,22,16,22,0,0,1.00572,95.3396
22,62,32,16,22,32,22,0,0,0.973674,94.2711
22,62,64,16,22,64,22,0,0,1.03755,78.6277
22,62,128,16,22,128,22,0,0,0.997256,68.7965
23,62,1,16,23,1,23,0,0,0.807581,66.4759
23,62,16,16,23,16,23,0,0,0.996435,90.9736
23,62,32,16,23,32,23,0,0,1.00882,91.4174
23,62,64,16,23,64,23,0,0,0.999539,79.5663
23,62,128,16,23,128,23,0,0,1.0101,69.5053
24,62,1,16,24,1,24,0,0,0.877642,91.0616
24,62,16,16,24,16,24,0,0,1.0007,105.555
24,62,32,16,24,32,24,0,0,1.04749,103.871
24,62,64,16,24,64,24,0,0,0.899717,81.9609
24,62,128,16,24,128,24,0,0,0.998708,74.3557
25,62,1,16,25,1,25,0,0,0.935169,84.3086
25,62,16,16,25,16,25,0,0,1.03694,103.832
25,62,32,16,25,32,25,0,0,1.02543,102.138
25,62,64,16,25,64,25,0,0,0.962004,85.4939
25,62,128,16,25,128,25,0,0,0.998773,76.1775
26,62,1,16,26,1,26,0,0,0.993964,93.6435
26,62,16,16,26,16,26,0,0,1.00687,107.915
26,62,32,16,26,32,26,0,0,1.01348,106.047
26,62,64,16,26,64,26,0,0,0.966574,88.6743
26,62,128,16,26,128,26,0,0,1.00198,78.806
27,62,1,16,27,1,27,0,0,0.968353,82.9738
27,62,16,16,27,16,27,0,0,0.982954,106.551
27,62,32,16,27,32,27,0,0,1.00407,105.929
27,62,64,16,27,64,27,0,0,0.979339,88.1962
27,62,128,16,27,128,27,0,0,1.01716,79.8678
28,62,1,16,28,1,28,0,0,0.974251,99.1656
28,62,16,16,28,16,28,0,0,1.01325,114.917
28,62,32,16,28,32,28,0,0,1.0014,115.992
28,62,64,16,28,64,28,0,0,1.03043,88.2315
28,62,128,16,28,128,28,0,0,1.02013,82.2364
29,62,1,16,29,1,29,0,0,0.916572,92.997
29,62,16,16,29,16,29,0,0,1.00499,107.5
29,62,32,16,29,32,29,0,0,1.03337,107.492
29,62,64,16,29,64,29,0,0,1.00178,91.7691
29,62,128,16,29,128,29,0,0,1.02237,83.2936
30,62,1,16,30,1,30,0,0,0.979948,97.8381
30,62,16,16,30,16,30,0,0,1.00489,111.821
30,62,32,16,30,32,30,0,0,1.0023,111.533
30,62,64,16,30,64,30,0,0,1.01127,94.2458
30,62,128,16,30,128,30,0,0,1.01817,86.147
31,62,1,16,31,1,31,0,0,0.794778,93.325
31,62,16,16,31,16,31,0,0,0.895221,110.475
31,62,32,16,31,32,31,0,0,1.0033,110.024
31,62,64,16,31,64,31,0,0,1.01257,92.6834
31,62,128,16,31,128,31,0,0,1.08194,86.2021
32,62,1,16,32,1,32,0,0,0.786415,104.169
32,62,16,16,32,16,32,0,0,1.00023,120.127
32,62,32,16,32,32,32,0,0,0.99427,119.52
32,62,64,16,32,64,32,0,0,1.00228,95.4433
32,62,128,16,32,128,32,0,0,1.01706,91.8305
33,62,1,16,33,1,33,0,0,0.94826,75.665
33,62,16,16,33,16,33,0,0,1.0015,92.155
33,62,32,16,33,32,33,0,0,1.0313,91.1153
33,62,64,16,33,64,33,0,0,1.0425,70.5967
33,62,128,16,33,128,33,0,0,0.973529,66.06
34,62,1,16,34,1,34,0,0,0.989107,86.6017
34,62,16,16,34,16,34,0,0,0.996925,95.4193
34,62,32,16,34,32,34,0,0,1.00976,94.1026
34,62,64,16,34,64,34,0,0,0.93556,72.4576
34,62,128,16,34,128,34,0,0,1.00584,67.4209
35,62,1,16,35,1,35,0,0,0.957866,74.675
35,62,16,16,35,16,35,0,0,1.00144,95.9854
35,62,32,16,35,32,35,0,0,1.00894,95.8064
35,62,64,16,35,64,35,0,0,1.02197,70.252
35,62,128,16,35,128,35,0,0,0.995744,66.4653
36,62,1,16,36,1,36,0,0,0.929203,85.0192
36,62,16,16,36,16,36,0,0,0.930487,101.604
36,62,32,16,36,32,36,0,0,1.0009,100.281
36,62,64,16,36,64,36,0,0,1.01714,73.7124
36,62,128,16,36,128,36,0,0,0.997054,70.3742
37,62,1,16,37,1,37,0,0,0.964358,81.1871
37,62,16,16,37,16,37,0,0,1.00369,100.663
37,62,32,16,37,32,37,0,0,1.02904,99.7178
37,62,64,16,37,64,37,0,0,1.03038,73.5596
37,62,128,16,37,128,37,0,0,1.01289,69.2499
38,62,1,16,38,1,38,0,0,0.983505,87.6074
38,62,16,16,38,16,38,0,0,1.0009,103.745
38,62,32,16,38,32,38,0,0,0.983842,102.118
38,62,64,16,38,64,38,0,0,1.03358,75.6738
38,62,128,16,38,128,38,0,0,1.00214,70.6522
39,62,1,16,39,1,39,0,0,0.976113,81.6538
39,62,16,16,39,16,39,0,0,1.00727,100.847
39,62,32,16,39,32,39,0,0,1.0054,99.9915
39,62,64,16,39,64,39,0,0,0.999235,74.0206
39,62,128,16,39,128,39,0,0,1.02528,71.1066
40,62,1,16,40,1,40,0,0,0.934024,95.7359
40,62,16,16,40,16,40,0,0,1.0164,110.596
40,62,32,16,40,32,40,0,0,1.01675,108.317
40,62,64,16,40,64,40,0,0,0.985465,81.9427
40,62,128,16,40,128,40,0,0,1.00112,77.7749
41,62,1,16,41,1,41,0,0,1.00709,87.3206
41,62,16,16,41,16,41,0,0,0.969038,104.216
41,62,32,16,41,32,41,0,0,0.986561,100.639
41,62,64,16,41,64,41,0,0,0.940041,73.0582
41,62,128,16,41,128,41,0,0,0.982435,72.0677
42,62,1,16,42,1,42,0,0,1.01249,92.3065
42,62,16,16,42,16,42,0,0,1.01247,109.886
42,62,32,16,42,32,42,0,0,0.99626,106.348
42,62,64,16,42,64,42,0,0,1.01141,77.8271
42,62,128,16,42,128,42,0,0,0.99732,74.0925
43,62,1,16,43,1,43,0,0,1.00507,88.1887
43,62,16,16,43,16,43,0,0,1.00482,106.44
43,62,32,16,43,32,43,0,0,1.00572,106.136
43,62,64,16,43,64,43,0,0,1.03144,75.7241
43,62,128,16,43,128,43,0,0,0.974548,73.8642
44,62,1,16,44,1,44,0,0,0.974894,101.847
44,62,16,16,44,16,44,0,0,1.0041,116.281
44,62,32,16,44,32,44,0,0,0.977203,114.326
44,62,64,16,44,64,44,0,0,1.00492,81.8318
44,62,128,16,44,128,44,0,0,1.00404,78.5143
45,62,1,16,45,1,45,0,0,0.876612,96.9968
45,62,16,16,45,16,45,0,0,1.00488,111.094
45,62,32,16,45,32,45,0,0,1.01317,108.436
45,62,64,16,45,64,45,0,0,1.01794,79.5055
45,62,128,16,45,128,45,0,0,0.989028,77.4506
46,62,1,16,46,1,46,0,0,0.993487,101.606
46,62,16,16,46,16,46,0,0,0.895274,114.091
46,62,32,16,46,32,46,0,0,1.01187,110.989
46,62,64,16,46,64,46,0,0,1.04049,81.6108
46,62,128,16,46,128,46,0,0,0.995198,78.3522
47,62,1,16,47,1,47,0,0,1.02828,93.0085
47,62,16,16,47,16,47,0,0,0.920689,108.634
47,62,32,16,47,32,47,0,0,0.932984,104.475
47,62,64,16,47,64,47,0,0,1.00055,78.136
47,62,128,16,47,128,47,0,0,0.998967,75.0459
48,62,1,16,48,1,48,0,0,1.02707,99.3488
48,62,16,16,48,16,48,0,0,1.02743,115.223
48,62,32,16,48,32,48,0,0,0.935516,111.891
48,62,64,16,48,64,48,0,0,1.00873,81.1034
48,62,128,16,48,128,48,0,0,1.0005,79.7419
49,62,1,16,49,1,49,0,0,0.997199,79.5829
49,62,16,16,49,16,49,0,0,0.950459,95.4704
49,62,32,16,49,32,49,0,0,1.01188,92.2283
49,62,64,16,49,64,49,0,0,1.01494,64.9868
49,62,128,16,49,128,49,0,0,1.01013,62.4936
50,62,1,16,50,1,50,0,0,1.02376,85.8111
50,62,16,16,50,16,50,0,0,1.03232,96.2436
50,62,32,16,50,32,50,0,0,1.00948,95.6997
50,62,64,16,50,64,50,0,0,1.02029,65.6729
50,62,128,16,50,128,50,0,0,1.02136,63.5778
51,62,1,16,51,1,51,0,0,1.00427,78.5115
51,62,16,16,51,16,51,0,0,1.01573,97.7572
51,62,32,16,51,32,51,0,0,1.0037,95.5818
51,62,64,16,51,64,51,0,0,1.00947,64.7404
51,62,128,16,51,128,51,0,0,1.01348,63.2061
52,62,1,16,52,1,52,0,0,0.985372,86.059
52,62,16,16,52,16,52,0,0,0.982228,102.316
52,62,32,16,52,32,52,0,0,0.98591,98.558
52,62,64,16,52,64,52,0,0,0.978713,70.2296
52,62,128,16,52,128,52,0,0,1.00553,67.0961
53,62,1,16,53,1,53,0,0,1.00146,80.7684
53,62,16,16,53,16,53,0,0,0.940272,101.978
53,62,32,16,53,32,53,0,0,1.01919,97.1238
53,62,64,16,53,64,53,0,0,0.994646,68.8098
53,62,128,16,53,128,53,0,0,1.00815,66.246
54,62,1,16,54,1,54,0,0,1.04409,85.2116
54,62,16,16,54,16,54,0,0,1.00683,103.997
54,62,32,16,54,32,54,0,0,1.03134,98.3693
54,62,64,16,54,64,54,0,0,1.01558,70.5871
54,62,128,16,54,128,54,0,0,0.988962,67.7793
55,62,1,16,55,1,55,0,0,1.01046,81.2508
55,62,16,16,55,16,55,0,0,1.01189,101.667
55,62,32,16,55,32,55,0,0,1.01204,96.2837
55,62,64,16,55,64,55,0,0,1.0048,70.087
55,62,128,16,55,128,55,0,0,1.00611,66.6916
56,62,1,16,56,1,56,0,0,0.982587,95.2193
56,62,16,16,56,16,56,0,0,0.951294,108.933
56,62,32,16,56,32,56,0,0,1.0057,103.326
56,62,64,16,56,64,56,0,0,1.01478,78.5212
56,62,128,16,56,128,56,0,0,1.00986,74.4818
57,62,1,16,57,1,57,0,0,0.909655,88.5341
57,62,16,16,57,16,57,0,0,1.01393,107.044
57,62,32,16,57,32,57,0,0,1.00465,99.7196
57,62,64,16,57,64,57,0,0,1.00793,71.8861
57,62,128,16,57,128,57,0,0,1.00375,70.3612
58,62,1,16,58,1,58,0,0,1.02928,91.5702
58,62,16,16,58,16,58,0,0,1.01212,109.664
58,62,32,16,58,32,58,0,0,0.988806,103.203
58,62,64,16,58,64,58,0,0,0.997016,74.0659
58,62,128,16,58,128,58,0,0,1.00241,72.2932
59,62,1,16,59,1,59,0,0,1.02842,84.5753
59,62,16,16,59,16,59,0,0,1.00593,108.667
59,62,32,16,59,32,59,0,0,0.954807,103.84
59,62,64,16,59,64,59,0,0,1.01732,75.2237
59,62,128,16,59,128,59,0,0,1.0167,71.8576
60,62,1,16,60,1,60,0,0,0.985588,101.701
60,62,16,16,60,16,60,0,0,0.978639,118.429
60,62,32,16,60,32,60,0,0,1.00339,111.683
60,62,64,16,60,64,60,0,0,1.01115,83.3172
60,62,128,16,60,128,60,0,0,0.993326,81.0999
61,62,1,16,61,1,61,0,0,0.979788,95.6337
61,62,16,16,61,16,61,0,0,1.00775,112.42
61,62,32,16,61,32,61,0,0,0.982452,105.419
61,62,64,16,61,64,61,0,0,0.993894,76.3336
61,62,128,16,61,128,61,0,0,1.01282,73.3851
62,62,1,16,62,1,62,0,0,0.99645,96.8205
62,62,16,16,62,16,62,0,0,1.00566,114.53
62,62,32,16,62,32,62,0,0,1.01963,108.148
62,62,64,16,62,64,62,0,0,0.996276,78.1502
62,62,128,16,62,128,62,0,0,1.01092,73.3111
63,62,1,16,63,1,63,0,0,0.986406,94.7398
63,62,16,16,63,16,63,0,0,1.00505,113.378
63,62,32,16,63,32,63,0,0,0.969399,101.207
63,62,64,16,63,64,63,0,0,0.997004,70.7996
63,62,128,16,63,128,63,0,0,0.994462,70.1762
64,62,1,16,64,1,64,0,0,1.00508,103.476
64,62,16,16,64,16,64,0,0,1.00577,119.551
64,62,32,16,64,32,64,0,0,0.993478,110.636
64,62,64,16,64,64,64,0,0,0.998537,82.4254
64,62,128,16,64,128,64,0,0,0.971817,81.1294
1,63,1,16,1,1,1,0,0,0.909185,14.3892
1,63,16,16,1,16,1,0,0,1.00755,16.8124
1,63,32,16,1,32,1,0,0,1.01768,14.6565
1,63,64,16,1,64,1,0,0,1.00946,7.75802
1,63,128,16,1,128,1,0,0,1.00928,7.58666
2,63,1,16,2,1,2,0,0,0.76709,27.419
2,63,16,16,2,16,2,0,0,1.00711,33.4936
2,63,32,16,2,32,2,0,0,0.988384,28.6636
2,63,64,16,2,64,2,0,0,1.00355,15.4278
2,63,128,16,2,128,2,0,0,0.998157,15.0141
3,63,1,16,3,1,3,0,0,0.769008,33.6961
3,63,16,16,3,16,3,0,0,0.881389,47.7349
3,63,32,16,3,32,3,0,0,1.01758,40.4302
3,63,64,16,3,64,3,0,0,1.00922,22.5883
3,63,128,16,3,128,3,0,0,1.02698,21.7676
4,63,1,16,4,1,4,0,0,0.928426,57.9044
4,63,16,16,4,16,4,0,0,1.00481,67.2885
4,63,32,16,4,32,4,0,0,0.996904,55.4186
4,63,64,16,4,64,4,0,0,0.995015,30.5929
4,63,128,16,4,128,4,0,0,1.00915,29.1815
5,63,1,16,5,1,5,0,0,0.949211,49.9734
5,63,16,16,5,16,5,0,0,1.00433,72.1727
5,63,32,16,5,32,5,0,0,1.02175,63.2434
5,63,64,16,5,64,5,0,0,1.09902,37.2002
5,63,128,16,5,128,5,0,0,1.00753,35.6543
6,63,1,16,6,1,6,0,0,0.771048,55.375
6,63,16,16,6,16,6,0,0,0.990074,85.9236
6,63,32,16,6,32,6,0,0,1.0017,75.1529
6,63,64,16,6,64,6,0,0,0.992292,44.4315
6,63,128,16,6,128,6,0,0,1.00122,42.0498
7,63,1,16,7,1,7,0,0,0.948513,54.1019
7,63,16,16,7,16,7,0,0,1.01753,87.7357
7,63,32,16,7,32,7,0,0,1.02001,80.9855
7,63,64,16,7,64,7,0,0,0.911793,49.9847
7,63,128,16,7,128,7,0,0,0.992146,47.5969
8,63,1,16,8,1,8,0,0,0.899296,89.6701
8,63,16,16,8,16,8,0,0,1.00371,117.75
