M,N,K,LDA,LDB,LDC,TRANS_A,TRANS_B,TIME_S,GFLOPS
40,37,128,40,128,40,0,0,1.9829,100.235
41,37,1,41,1,41,0,0,1.50794,25.4043
41,37,16,41,16,41,0,0,2.11397,93.4041
41,37,32,41,32,41,0,0,1.9603,99.8832
41,37,64,41,64,41,0,0,1.99971,100.665
41,37,128,41,128,41,0,0,1.99709,101.015
42,37,1,42,1,42,0,0,1.52404,23.3064
42,37,16,42,16,42,0,0,1.97046,108.15
42,37,32,42,32,42,0,0,1.97562,108.355
42,37,64,42,64,42,0,0,1.99242,106.021
42,37,128,42,128,42,0,0,1.99047,103.826
43,37,1,43,1,43,0,0,1.47617,21.1124
43,37,16,43,16,43,0,0,1.96351,105.467
43,37,32,43,32,43,0,0,1.97179,105.474
43,37,64,43,64,43,0,0,1.99838,104.519
43,37,128,43,128,43,0,0,2.0858,104.493
44,37,1,44,1,44,0,0,1.46417,31.3873
44,37,16,44,16,44,0,0,1.57763,105.67
44,37,32,44,32,44,0,0,1.97154,115.313
44,37,64,44,64,44,0,0,1.98847,109.35
44,37,128,44,128,44,0,0,1.98928,107.899
45,37,1,45,1,45,0,0,1.48564,27.5872
45,37,16,45,16,45,0,0,2.0845,93.661
45,37,32,45,32,45,0,0,1.76434,103.162
45,37,64,45,64,45,0,0,2.00868,105.661
45,37,128,45,128,45,0,0,2.00817,107.128
46,37,1,46,1,46,0,0,1.48011,25.08
46,37,16,46,16,46,0,0,1.96252,108.301
46,37,32,46,32,46,0,0,1.97933,111.459
46,37,64,46,64,46,0,0,2.21386,110.357
46,37,128,46,128,46,0,0,2.01036,109.855
47,37,1,47,1,47,0,0,1.49655,22.7621
47,37,16,47,16,47,0,0,1.99695,98.3467
47,37,32,47,32,47,0,0,1.96497,105.377
47,37,64,47,64,47,0,0,2.00668,107.345
47,37,128,47,128,47,0,0,1.99559,108.052
48,37,1,48,1,48,0,0,1.46826,38.707
48,37,16,48,16,48,0,0,1.54199,107.218
48,37,32,48,32,48,0,0,1.76449,117.572
48,37,64,48,64,48,0,0,2.03413,115.613
48,37,128,48,128,48,0,0,2.00467,114.715
49,37,1,49,1,49,0,0,1.47994,28.0011
49,37,16,49,16,49,0,0,1.64768,89.4243
49,37,32,49,32,49,0,0,1.97363,94.7022
49,37,64,49,64,49,0,0,1.99686,92.0508
49,37,128,49,128,49,0,0,2.00137,91.8435
50,37,1,50,1,50,0,0,1.48973,25.912
50,37,16,50,16,50,0,0,1.94474,96.1197
50,37,32,50,32,50,0,0,2.17144,101.444
50,37,64,50,64,50,0,0,1.98684,94.2466
50,37,128,50,128,50,0,0,1.98851,93.0198
51,37,1,51,1,51,0,0,1.50074,23.6683
51,37,16,51,16,51,0,0,1.95619,88.1948
51,37,32,51,32,51,0,0,1.96881,98.8012
51,37,64,51,64,51,0,0,1.99578,93.393
51,37,128,51,128,51,0,0,1.99563,95.0059
52,37,1,52,1,52,0,0,1.47749,29.7647
52,37,16,52,16,52,0,0,1.92819,103.552
52,37,32,52,32,52,0,0,1.98215,106.493
52,37,64,52,64,52,0,0,2.20148,97.6274
52,37,128,52,128,52,0,0,2.13185,97.9668
53,37,1,53,1,53,0,0,1.51354,27.0347
53,37,16,53,16,53,0,0,1.63222,92.2737
53,37,32,53,32,53,0,0,1.70634,101.164
53,37,64,53,64,53,0,0,1.9919,96.7776
53,37,128,53,128,53,0,0,1.98701,99.0761
54,37,1,54,1,54,0,0,1.4998,25.0762
54,37,16,54,16,54,0,0,1.56224,99.2144
54,37,32,54,32,54,0,0,1.99187,106.26
54,37,64,54,64,54,0,0,1.99616,102.151
54,37,128,54,128,54,0,0,1.995,101.621
55,37,1,55,1,55,0,0,1.51515,23.0279
55,37,16,55,16,55,0,0,1.9987,94.206
55,37,32,55,32,55,0,0,1.64345,101.437
55,37,64,55,64,55,0,0,2.11738,100.081
55,37,128,55,128,55,0,0,2.20643,99.8517
56,37,1,56,1,56,0,0,1.48062,31.9867
56,37,16,56,16,56,0,0,1.95664,107.016
56,37,32,56,32,56,0,0,2.18189,111.773
56,37,64,56,64,56,0,0,2.00194,105.284
56,37,128,56,128,56,0,0,1.98405,104.331
57,37,1,57,1,57,0,0,1.53289,28.7081
57,37,16,57,16,57,0,0,2.08211,96.6264
57,37,32,57,32,57,0,0,1.97573,104.436
57,37,64,57,64,57,0,0,2.20481,104.759
57,37,128,57,128,57,0,0,2.0244,103.992
58,37,1,58,1,58,0,0,1.51333,26.6929
58,37,16,58,16,58,0,0,1.55714,106.371
58,37,32,58,32,58,0,0,1.97608,109.748
58,37,64,58,64,58,0,0,2.19639,107.776
58,37,128,58,128,58,0,0,2.01996,106.919
59,37,1,59,1,59,0,0,1.49103,24.6583
59,37,16,59,16,59,0,0,1.56732,99.9671
59,37,32,59,32,59,0,0,1.99534,107.722
59,37,64,59,64,59,0,0,2.00145,105.698
59,37,128,59,128,59,0,0,2.02116,106.007
60,37,1,60,1,60,0,0,1.49759,33.8829
60,37,16,60,16,60,0,0,1.95016,110.655
60,37,32,60,32,60,0,0,1.61666,115.89
60,37,64,60,64,60,0,0,1.99713,111.051
60,37,128,60,128,60,0,0,1.56114,110.177
61,37,1,61,1,61,0,0,1.54497,29.2173
61,37,16,61,16,61,0,0,1.6526,95.7878
61,37,32,61,32,61,0,0,1.98791,106.342
61,37,64,61,64,61,0,0,2.21246,108.062
61,37,128,61,128,61,0,0,2.09808,108.706
62,37,1,62,1,62,0,0,1.49458,28.332
62,37,16,62,16,62,0,0,1.56013,108.579
62,37,32,62,32,62,0,0,1.99101,111.65
62,37,64,62,64,62,0,0,2.00818,111.758
62,37,128,62,128,62,0,0,2.2144,111.371
63,37,1,63,1,63,0,0,1.5112,25.9786
63,37,16,63,16,63,0,0,1.64375,99.461
63,37,32,63,32,63,0,0,1.99915,106.918
63,37,64,63,64,63,0,0,2.00161,108.245
63,37,128,63,128,63,0,0,1.44692,109.551
64,37,1,64,1,64,0,0,1.50443,38.745
64,37,16,64,16,64,0,0,1.92993,117.785
64,37,32,64,32,64,0,0,2.00255,117.56
64,37,64,64,64,64,0,0,2.00547,115.153
64,37,128,64,128,64,0,0,2.1639,114.638
1,38,1,1,1,1,0,0,1.40009,1.86216
1,38,16,1,16,1,0,0,1.46049,14.8017
1,38,32,1,32,1,0,0,1.54943,13.6964
1,38,64,1,64,1,0,0,1.8339,8.84091
1,38,128,1,128,1,0,0,1.4996,8.62528
2,38,1,2,1,2,0,0,1.94947,2.67478
2,38,16,2,16,2,0,0,1.88304,31.009
2,38,32,2,32,2,0,0,1.52424,27.8456
2,38,64,2,64,2,0,0,1.57796,17.614
2,38,128,2,128,2,0,0,1.50186,17.1777
3,38,1,3,1,3,0,0,1.44041,3.03815
3,38,16,3,16,3,0,0,2.09357,30.9773
3,38,32,3,32,3,0,0,1.53082,36.8891
3,38,64,3,64,3,0,0,1.79976,25.1092
3,38,128,3,128,3,0,0,1.52722,24.7898
4,38,1,4,1,4,0,0,1.38593,7.51192
4,38,16,4,16,4,0,0,1.59842,66.3687
4,38,32,4,32,4,0,0,1.5114,55.1772
4,38,64,4,64,4,0,0,1.73124,35.0317
4,38,128,4,128,4,0,0,2.09922,34.2221
5,38,1,5,1,5,0,0,2.04503,6.37449
5,38,16,5,16,5,0,0,1.52186,45.6585
5,38,32,5,32,5,0,0,1.52556,57.1182
5,38,64,5,64,5,0,0,1.98894,40.4821
5,38,128,5,128,5,0,0,1.95148,40.4196
6,38,1,6,1,6,0,0,1.62432,6.12286
6,38,16,6,16,6,0,0,1.51456,52.5612
6,38,32,6,32,6,0,0,1.56605,66.7696
6,38,64,6,64,6,0,0,1.8272,48.525
6,38,128,6,128,6,0,0,1.94082,48.4399
7,38,1,7,1,7,0,0,1.60865,5.66774
7,38,16,7,16,7,0,0,2.13246,51.8058
7,38,32,7,32,7,0,0,1.73651,68.1988
7,38,64,7,64,7,0,0,1.95771,54.2136
7,38,128,7,128,7,0,0,1.54483,53.5664
8,38,1,8,1,8,0,0,1.54679,13.4845
8,38,16,8,16,8,0,0,1.70655,91.206
8,38,32,8,32,8,0,0,1.52929,95.4405
8,38,64,8,64,8,0,0,1.67056,65.7711
8,38,128,8,128,8,0,0,1.97194,64.4337
9,38,1,9,1,9,0,0,1.4604,10.7055
9,38,16,9,16,9,0,0,1.53939,68.2603
9,38,32,9,32,9,0,0,1.55552,81.3599
9,38,64,9,64,9,0,0,1.90399,63.7862
9,38,128,9,128,9,0,0,1.97652,63.6575
10,38,1,10,1,10,0,0,1.56804,9.6936
10,38,16,10,16,10,0,0,1.51698,71.2525
10,38,32,10,32,10,0,0,1.54894,85.6341
10,38,64,10,64,10,0,0,2.01919,70.9329
10,38,128,10,128,10,0,0,2.04168,70.3694
11,38,1,11,1,11,0,0,1.6029,8.63504
11,38,16,11,16,11,0,0,1.54632,69.2019
11,38,32,11,32,11,0,0,1.55915,84.8988
11,38,64,11,64,11,0,0,2.06635,77.2004
11,38,128,11,128,11,0,0,2.05258,76.9952
12,38,1,12,1,12,0,0,1.46744,18.6353
12,38,16,12,16,12,0,0,1.55831,112.413
12,38,32,12,32,12,0,0,1.60617,113.279
12,38,64,12,64,12,0,0,2.05206,88.0742
12,38,128,12,128,12,0,0,1.96437,86.1755
13,38,1,13,1,13,0,0,1.50518,14.3162
13,38,16,13,16,13,0,0,1.80188,77.9826
13,38,32,13,32,13,0,0,1.57829,85.0968
13,38,64,13,64,13,0,0,1.57099,89.4438
13,38,128,13,128,13,0,0,2.00741,93.9154
14,38,1,14,1,14,0,0,1.49338,12.6662
14,38,16,14,16,14,0,0,1.55141,97.5397
14,38,32,14,32,14,0,0,1.55319,102.15
14,38,64,14,64,14,0,0,1.95229,100.259
14,38,128,14,128,14,0,0,2.00559,100.908
15,38,1,15,1,15,0,0,1.49113,11.1203
15,38,16,15,16,15,0,0,1.59036,83.4117
15,38,32,15,32,15,0,0,1.53573,94.2438
15,38,64,15,64,15,0,0,1.94022,96.0143
15,38,128,15,128,15,0,0,2.24868,98.8823
16,38,1,16,1,16,0,0,1.46111,36.3424
16,38,16,16,16,16,0,0,1.55018,118.125
16,38,32,16,32,16,0,0,1.78752,118.728
16,38,64,16,64,16,0,0,1.96574,117.304
16,38,128,16,128,16,0,0,1.99432,116.338
17,38,1,17,1,17,0,0,1.44261,17.2066
17,38,16,17,16,17,0,0,1.78279,71.3558
17,38,32,17,32,17,0,0,1.5575,74.5124
17,38,64,17,64,17,0,0,1.96097,69.7956
17,38,128,17,128,17,0,0,1.99169,68.9556
18,38,1,18,1,18,0,0,1.53329,15.2905
18,38,16,18,16,18,0,0,1.54966,90.3961
18,38,32,18,32,18,0,0,1.57911,84.21
18,38,64,18,64,18,0,0,1.94452,74.7799
18,38,128,18,128,18,0,0,2.11637,73.0028
19,38,1,19,1,19,0,0,1.46285,13.5314
19,38,16,19,16,19,0,0,1.8473,75.0487
19,38,32,19,32,19,0,0,1.68715,79.6745
19,38,64,19,64,19,0,0,1.95741,75.796
19,38,128,19,128,19,0,0,2.08065,75.6032
20,38,1,20,1,20,0,0,1.50003,20.2663
20,38,16,20,16,20,0,0,1.51479,101.39
20,38,32,20,32,20,0,0,1.94309,95.3612
20,38,64,20,64,20,0,0,1.96263,80.9243
20,38,128,20,128,20,0,0,1.97135,80.2909
21,38,1,21,1,21,0,0,1.48358,17.2125
21,38,16,21,16,21,0,0,1.7836,78.1077
21,38,32,21,32,21,0,0,1.57367,83.7523
21,38,64,21,64,21,0,0,1.94376,83.5183
21,38,128,21,128,21,0,0,1.97229,83.5586
22,38,1,22,1,22,0,0,1.46519,15.6536
22,38,16,22,16,22,0,0,1.54365,101.436
22,38,32,22,32,22,0,0,1.96327,97.6268
22,38,64,22,64,22,0,0,1.94949,88.7113
22,38,128,22,128,22,0,0,1.97691,88.6742
23,38,1,23,1,23,0,0,1.46587,13.9551
23,38,16,23,16,23,0,0,2.20823,86.8678
23,38,32,23,32,23,0,0,1.64718,91.0539
23,38,64,23,64,23,0,0,1.96472,88.1636
23,38,128,23,128,23,0,0,1.98875,87.9493
24,38,1,24,1,24,0,0,1.63062,23.3527
24,38,16,24,16,24,0,0,1.56729,111.701
24,38,32,24,32,24,0,0,1.96611,107.135
24,38,64,24,64,24,0,0,1.98847,95.2019
24,38,128,24,128,24,0,0,1.97308,94.5044
25,38,1,25,1,25,0,0,1.47412,19.9521
25,38,16,25,16,25,0,0,1.70677,88.1318
25,38,32,25,32,25,0,0,1.54702,94.3272
25,38,64,25,64,25,0,0,1.75273,96.8012
25,38,128,25,128,25,0,0,1.99134,96.259
26,38,1,26,1,26,0,0,1.64666,18.0045
26,38,16,26,16,26,0,0,1.56042,108.059
26,38,32,26,32,26,0,0,1.97187,107.626
26,38,64,26,64,26,0,0,1.96492,102.29
26,38,128,26,128,26,0,0,2.01896,100.39
27,38,1,27,1,27,0,0,1.4985,16.0254
27,38,16,27,16,27,0,0,1.59046,99.1027
27,38,32,27,32,27,0,0,1.81095,101.184
27,38,64,27,64,27,0,0,1.9928,100.743
27,38,128,27,128,27,0,0,1.99261,101.07
28,38,1,28,1,28,0,0,1.483,26.4991
28,38,16,28,16,28,0,0,1.62391,113.089
28,38,32,28,32,28,0,0,1.96976,116.852
28,38,64,28,64,28,0,0,1.985,107.625
28,38,128,28,128,28,0,0,1.86223,106.218
29,38,1,29,1,29,0,0,1.50699,22.6395
29,38,16,29,16,29,0,0,1.87228,91.3203
29,38,32,29,32,29,0,0,1.90347,97.7118
29,38,64,29,64,29,0,0,1.99849,102.664
29,38,128,29,128,29,0,0,2.00969,105.447
30,38,1,30,1,30,0,0,1.58889,20.2679
30,38,16,30,16,30,0,0,1.75703,111.986
30,38,32,30,32,30,0,0,1.94198,109.294
30,38,64,30,64,30,0,0,1.97734,109.661
30,38,128,30,128,30,0,0,1.99677,109.276
31,38,1,31,1,31,0,0,1.52555,18.0732
31,38,16,31,16,31,0,0,1.94819,99.867
31,38,32,31,32,31,0,0,1.96322,103.552
31,38,64,31,64,31,0,0,1.75676,106.456
31,38,128,31,128,31,0,0,2.03472,106.339
32,38,1,32,1,32,0,0,1.45436,38.222
32,38,16,32,16,32,0,0,1.84023,111.525
32,38,32,32,32,32,0,0,1.97459,119.741
32,38,64,32,64,32,0,0,2.00385,117.245
32,38,128,32,128,32,0,0,2.00554,116.233
33,38,1,33,1,33,0,0,1.47074,24.0686
33,38,16,33,16,33,0,0,1.72303,86.6573
33,38,32,33,32,33,0,0,1.97326,89.5558
33,38,64,33,64,33,0,0,1.99285,86.1066
33,38,128,33,128,33,0,0,2.20636,85.1695
34,38,1,34,1,34,0,0,1.49988,21.7663
34,38,16,34,16,34,0,0,1.55899,102.65
34,38,32,34,32,34,0,0,1.56165,95.905
34,38,64,34,64,34,0,0,2.20338,89.8439
34,38,128,34,128,34,0,0,2.10382,88.4669
35,38,1,35,1,35,0,0,1.46117,19.4182
35,38,16,35,16,35,0,0,1.69988,89.0208
35,38,32,35,32,35,0,0,1.67075,92.631
35,38,64,35,64,35,0,0,1.98772,88.4085
35,38,128,35,128,35,0,0,1.99406,89.3775
36,38,1,36,1,36,0,0,1.51146,26.3106
36,38,16,36,16,36,0,0,1.57381,111.239
36,38,32,36,32,36,0,0,1.96774,104.691
36,38,64,36,64,36,0,0,1.16435,93.7492
36,38,128,36,128,36,0,0,2.18744,93.0351
37,38,1,37,1,37,0,0,1.50201,23.0419
37,38,16,37,16,37,0,0,1.70903,89.6207
37,38,32,37,32,37,0,0,1.98067,97.7852
37,38,64,37,64,37,0,0,1.97878,93.8828
37,38,128,37,128,37,0,0,1.98284,95.2263
38,38,1,38,1,38,0,0,1.64209,21.1006
38,38,16,38,16,38,0,0,1.5605,105.284
38,38,32,38,32,38,0,0,1.96773,103.415
38,38,64,38,64,38,0,0,2.00292,99.3127
38,38,128,38,128,38,0,0,1.98678,97.6034
39,38,1,39,1,39,0,0,1.51649,19.1525
39,38,16,39,16,39,0,0,2.10575,94.826
39,38,32,39,32,39,0,0,1.97093,99.1317
39,38,64,39,64,39,0,0,2.00059,97.0423
39,38,128,39,128,39,0,0,2.06072,96.1593
40,38,1,40,1,40,0,0,1.48542,28.8858
40,38,16,40,16,40,0,0,1.58277,114.348
40,38,32,40,32,40,0,0,1.97265,112.18
40,38,64,40,64,40,0,0,1.99979,103.776
40,38,128,40,128,40,0,0,1.9853,101.927
41,38,1,41,1,41,0,0,1.49003,25.1049
41,38,16,41,16,41,0,0,1.71819,95.4024
41,38,32,41,32,41,0,0,1.96593,102.289
41,38,64,41,64,41,0,0,1.99583,102.698
41,38,128,41,128,41,0,0,2.02794,103.175
42,38,1,42,1,42,0,0,1.51385,23.0064
42,38,16,42,16,42,0,0,1.58205,110.688
42,38,32,42,32,42,0,0,1.98187,111.932
42,38,64,42,64,42,0,0,1.99419,108.072
42,38,128,42,128,42,0,0,2.16247,105.576
43,38,1,43,1,43,0,0,1.48099,20.7683
43,38,16,43,16,43,0,0,1.56472,99.633
43,38,32,43,32,43,0,0,1.97964,106.989
43,38,64,43,64,43,0,0,2.20469,106.892
43,38,128,43,128,43,0,0,1.98945,106.348
44,38,1,44,1,44,0,0,1.51427,31.1691
44,38,16,44,16,44,0,0,1.60222,108.316
44,38,32,44,32,44,0,0,1.97691,118.095
44,38,64,44,64,44,0,0,1.98895,111.551
44,38,128,44,128,44,0,0,2.11536,109.621
45,38,1,45,1,45,0,0,1.54404,27.2612
45,38,16,45,16,45,0,0,1.82688,95.209
45,38,32,45,32,45,0,0,1.55734,104.753
45,38,64,45,64,45,0,0,2.00351,107.459
45,38,128,45,128,45,0,0,2.08336,109.393
46,38,1,46,1,46,0,0,1.50267,24.8163
46,38,16,46,16,46,0,0,1.71317,110.381
46,38,32,46,32,46,0,0,2.00704,112.891
46,38,64,46,64,46,0,0,2.0075,113.583
46,38,128,46,128,46,0,0,1.59477,111.865
47,38,1,47,1,47,0,0,1.52988,22.4179
47,38,16,47,16,47,0,0,1.60287,100.087
47,38,32,47,32,47,0,0,1.98203,107.293
47,38,64,47,64,47,0,0,2.00854,110.369
47,38,128,47,128,47,0,0,2.01994,109.523
48,38,1,48,1,48,0,0,1.45447,38.8254
48,38,16,48,16,48,0,0,1.95141,109.603
48,38,32,48,32,48,0,0,1.97376,120.297
48,38,64,48,64,48,0,0,2.00587,116.885
48,38,128,48,128,48,0,0,2.0074,116.67
49,38,1,49,1,49,0,0,1.51088,28.169
49,38,16,49,16,49,0,0,1.6447,89.6398
49,38,32,49,32,49,0,0,1.96827,96.8711
49,38,64,49,64,49,0,0,2.00531,93.2174
49,38,128,49,128,49,0,0,2.06903,93.7168
50,38,1,50,1,50,0,0,1.50852,25.7305
50,38,16,50,16,50,0,0,1.92856,97.0032
50,38,32,50,32,50,0,0,1.96905,102.211
50,38,64,50,64,50,0,0,1.98522,95.6139
50,38,128,50,128,50,0,0,2.00807,94.8347
51,38,1,51,1,51,0,0,1.50606,23.3116
51,38,16,51,16,51,0,0,1.64665,90.3925
51,38,32,51,32,51,0,0,1.96205,98.5127
51,38,64,51,64,51,0,0,1.996,95.1391
51,38,128,51,128,51,0,0,1.99697,96.9519
52,38,1,52,1,52,0,0,1.47373,29.929
52,38,16,52,16,52,0,0,1.5359,106.243
52,38,32,52,32,52,0,0,1.98091,109.056
52,38,64,52,64,52,0,0,1.99626,99.3733
52,38,128,52,128,52,0,0,2.00026,99.4181
53,38,1,53,1,53,0,0,1.53139,26.8533
53,38,16,53,16,53,0,0,0.699651,94.2732
53,38,32,53,32,53,0,0,1.98313,102.964
53,38,64,53,64,53,0,0,1.9897,99.5071
53,38,128,53,128,53,0,0,1.96169,101.249
54,38,1,54,1,54,0,0,1.53268,24.7245
54,38,16,54,16,54,0,0,1.86423,101.245
54,38,32,54,32,54,0,0,1.98176,108.931
54,38,64,54,64,54,0,0,1.99619,104.047
54,38,128,54,128,54,0,0,1.99722,103.061
55,38,1,55,1,55,0,0,1.49604,22.7343
55,38,16,55,16,55,0,0,2.01827,95.8139
55,38,32,55,32,55,0,0,1.61055,103.815
55,38,64,55,64,55,0,0,2.00815,102.149
55,38,128,55,128,55,0,0,1.99867,101.898
56,38,1,56,1,56,0,0,1.48166,32.0585
56,38,16,56,16,56,0,0,1.53827,109.52
56,38,32,56,32,56,0,0,1.9839,114.415
56,38,64,56,64,56,0,0,1.99691,107.332
56,38,128,56,128,56,0,0,1.98604,105.925
57,38,1,57,1,57,0,0,1.51302,28.6314
57,38,16,57,16,57,0,0,2.07531,98.958
57,38,32,57,32,57,0,0,2.1911,106.555
57,38,64,57,64,57,0,0,1.99656,106.136
57,38,128,57,128,57,0,0,1.99309,106.32
58,38,1,58,1,58,0,0,1.51532,26.3493
58,38,16,58,16,58,0,0,1.55379,108.942
58,38,32,58,32,58,0,0,1.97347,112.49
58,38,64,58,64,58,0,0,1.99892,110.152
58,38,128,58,128,58,0,0,2.00116,108.529
59,38,1,59,1,59,0,0,1.48042,24.231
59,38,16,59,16,59,0,0,1.9773,102.453
59,38,32,59,32,59,0,0,2.17793,109.431
59,38,64,59,64,59,0,0,1.99676,107.62
59,38,128,59,128,59,0,0,1.97101,108.352
60,38,1,60,1,60,0,0,1.49546,34.0506
60,38,16,60,16,60,0,0,1.55269,113.337
60,38,32,60,32,60,0,0,1.99097,118.843
60,38,64,60,64,60,0,0,1.98901,113.232
60,38,128,60,128,60,0,0,1.99456,111.924
61,38,1,61,1,61,0,0,1.57095,29.5108
61,38,16,61,16,61,0,0,2.07851,97.8937
61,38,32,61,32,61,0,0,1.97164,108.458
61,38,64,61,64,61,0,0,2.00529,109.942
61,38,128,61,128,61,0,0,2.00811,110.9
62,38,1,62,1,62,0,0,1.52225,28.0382
62,38,16,62,16,62,0,0,1.55909,111.062
62,38,32,62,32,62,0,0,2.00242,114.744
62,38,64,62,64,62,0,0,2.22501,113.934
62,38,128,62,128,62,0,0,1.44069,113.21
63,38,1,63,1,63,0,0,1.51736,25.6647
63,38,16,63,16,63,0,0,1.64062,101.875
63,38,32,63,32,63,0,0,1.96669,109.657
63,38,64,63,64,63,0,0,2.00829,111.644
63,38,128,63,128,63,0,0,1.99853,111.512
64,38,1,64,1,64,0,0,1.49982,38.909
64,38,16,64,16,64,0,0,1.75216,120.45
64,38,32,64,32,64,0,0,1.99753,120.257
64,38,64,64,64,64,0,0,1.43167,116.485
64,38,128,64,128,64,0,0,1.68246,116.321
1,39,1,1,1,1,0,0,1.43737,1.86161
1,39,16,1,16,1,0,0,1.46235,15.1719
1,39,32,1,32,1,0,0,1.55216,14.0321
1,39,64,1,64,1,0,0,1.57655,9.04685
1,39,128,1,128,1,0,0,1.88937,8.83812
2,39,1,2,1,2,0,0,1.4105,2.65544
2,39,16,2,16,2,0,0,2.05695,30.6426
2,39,32,2,32,2,0,0,1.56341,28.3825
2,39,64,2,64,2,0,0,1.57298,17.9223
2,39,128,2,128,2,0,0,1.90039,17.6342
3,39,1,3,1,3,0,0,1.4212,3.04063
3,39,16,3,16,3,0,0,2.11611,31.4539
3,39,32,3,32,3,0,0,1.54255,37.5721
3,39,64,3,64,3,0,0,1.53767,25.6841
3,39,128,3,128,3,0,0,1.92033,25.378
4,39,1,4,1,4,0,0,2.00294,7.47104
4,39,16,4,16,4,0,0,1.60963,67.6407
4,39,32,4,32,4,0,0,1.66502,56.436
4,39,64,4,64,4,0,0,2.04835,35.4485
4,39,128,4,128,4,0,0,1.90583,35.0442
5,39,1,5,1,5,0,0,1.47176,6.35463
5,39,16,5,16,5,0,0,1.6963,46.4469
5,39,32,5,32,5,0,0,1.55831,58.245
5,39,64,5,64,5,0,0,1.97374,41.5714
5,39,128,5,128,5,0,0,1.94492,41.3415
6,39,1,6,1,6,0,0,1.41258,6.11833
6,39,16,6,16,6,0,0,2.094,53.6523
6,39,32,6,32,6,0,0,1.55648,67.926
6,39,64,6,64,6,0,0,1.98784,49.8845
6,39,128,6,128,6,0,0,1.95227,49.423
7,39,1,7,1,7,0,0,1.447,5.65714
7,39,16,7,16,7,0,0,1.53101,52.6631
7,39,32,7,32,7,0,0,1.56792,70.3944
7,39,64,7,64,7,0,0,1.66197,55.4475
7,39,128,7,128,7,0,0,1.9479,54.8436
8,39,1,8,1,8,0,0,1.46266,13.6518
8,39,16,8,16,8,0,0,1.57145,92.4128
8,39,32,8,32,8,0,0,1.53701,97.4606
8,39,64,8,64,8,0,0,2.15426,67.4116
8,39,128,8,128,8,0,0,1.97045,65.9532
9,39,1,9,1,9,0,0,1.42994,10.7073
9,39,16,9,16,9,0,0,1.59117,69.1378
9,39,32,9,32,9,0,0,1.58163,82.1459
9,39,64,9,64,9,0,0,1.96974,65.1689
9,39,128,9,128,9,0,0,1.98361,65.0991
10,39,1,10,1,10,0,0,0.154614,9.60919
10,39,16,10,16,10,0,0,1.5321,72.4059
10,39,32,10,32,10,0,0,1.51798,87.6953
10,39,64,10,64,10,0,0,1.63247,72.6611
10,39,128,10,128,10,0,0,2.18523,72.1434
11,39,1,11,1,11,0,0,1.6005,8.57729
11,39,16,11,16,11,0,0,1.51555,70.1364
11,39,32,11,32,11,0,0,1.5793,86.0213
11,39,64,11,64,11,0,0,2.00014,78.9137
11,39,128,11,128,11,0,0,1.98166,78.9348
12,39,1,12,1,12,0,0,1.42572,18.5194
12,39,16,12,16,12,0,0,1.69896,114.404
12,39,32,12,32,12,0,0,1.57239,115.727
12,39,64,12,64,12,0,0,2.06716,89.7455
12,39,128,12,128,12,0,0,1.96165,87.7768
13,39,1,13,1,13,0,0,1.43048,14.1771
13,39,16,13,16,13,0,0,1.88427,81.0375
13,39,32,13,32,13,0,0,1.58983,85.2005
13,39,64,13,64,13,0,0,1.95598,91.5264
13,39,128,13,128,13,0,0,2.01126,95.6039
14,39,1,14,1,14,0,0,1.48602,12.5938
14,39,16,14,16,14,0,0,1.55704,94.4954
14,39,32,14,32,14,0,0,1.56929,103.763
14,39,64,14,64,14,0,0,1.95525,102.727
14,39,128,14,128,14,0,0,2.00304,102.741
15,39,1,15,1,15,0,0,1.45215,11.0522
15,39,16,15,16,15,0,0,1.58337,84.7214
15,39,32,15,32,15,0,0,1.53187,96.1473
15,39,64,15,64,15,0,0,1.94454,98.3093
15,39,128,15,128,15,0,0,1.26031,101.13
16,39,1,16,1,16,0,0,1.35664,36.7969
16,39,16,16,16,16,0,0,1.55198,121.093
16,39,32,16,32,16,0,0,1.75782,121.168
16,39,64,16,64,16,0,0,1.96393,119.775
16,39,128,16,128,16,0,0,1.9987,118.775
17,39,1,17,1,17,0,0,1.48115,17.1833
17,39,16,17,16,17,0,0,1.78173,70.5633
17,39,32,17,32,17,0,0,1.54703,76.1045
17,39,64,17,64,17,0,0,1.86785,71.499
17,39,128,17,128,17,0,0,1.41765,70.4263
18,39,1,18,1,18,0,0,1.63731,15.2445
18,39,16,18,16,18,0,0,1.53555,86.692
18,39,32,18,32,18,0,0,1.93133,85.2269
18,39,64,18,64,18,0,0,2.13424,75.9761
18,39,128,18,128,18,0,0,2.00354,74.4868
19,39,1,19,1,19,0,0,1.51766,13.386
19,39,16,19,16,19,0,0,1.80623,72.4298
19,39,32,19,32,19,0,0,1.55574,80.8358
19,39,64,19,64,19,0,0,1.80861,76.9796
19,39,128,19,128,19,0,0,2.11257,77.2421
20,39,1,20,1,20,0,0,1.42397,20.2314
20,39,16,20,16,20,0,0,1.55426,102.778
20,39,32,20,32,20,0,0,1.94056,96.4548
20,39,64,20,64,20,0,0,1.96733,82.2979
20,39,128,20,128,20,0,0,1.98402,81.881
21,39,1,21,1,21,0,0,1.48547,17.0693
21,39,16,21,16,21,0,0,1.758,79.5087
21,39,32,21,32,21,0,0,1.57185,85.6028
21,39,64,21,64,21,0,0,1.95192,85.0805
21,39,128,21,128,21,0,0,1.98097,85.2406
